No.,Time,Source,Destination,Protocol,Tag,Length,Info
160,57:09.7,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=925 Win=83 Len=0 TSval=1777459772 TSecr=2220739823
161,57:10.0,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=599 Ack=1 Win=85 Len=46 TSval=2091395537 TSecr=2650911412"
162,57:10.0,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=645 Win=83 Len=0 TSval=2650912516 TSecr=2091395537
163,57:10.1,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=755 Ack=1 Win=85 Len=58 TSval=552514175 TSecr=2194152139"
164,57:10.1,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=813 Win=83 Len=0 TSval=2194153171 TSecr=552514175
165,57:10.2,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=599 Ack=1 Win=85 Len=46 TSval=3350826787 TSecr=2773702686"
166,57:10.2,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=645 Win=83 Len=0 TSval=2773703719 TSecr=3350826787
167,57:10.3,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=421 Ack=1 Win=85 Len=30 TSval=1776245217 TSecr=3277219374"
168,57:10.3,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=451 Win=83 Len=0 TSval=3277220418 TSecr=1776245217
169,57:10.3,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=599 Ack=1 Win=85 Len=46 TSval=1181317408 TSecr=2456354696"
170,57:10.3,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=645 Win=83 Len=0 TSval=2456355844 TSecr=1181317408
171,57:10.8,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=925 Ack=1 Win=85 Len=66 TSval=2220740925 TSecr=1777459772"
172,57:10.8,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=991 Win=83 Len=0 TSval=1777460874 TSecr=2220740925
173,57:11.1,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=813 Ack=1 Win=85 Len=58 TSval=552515242 TSecr=2194153171"
174,57:11.1,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=871 Win=83 Len=0 TSval=2194154238 TSecr=552515242
175,57:11.2,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=645 Ack=1 Win=85 Len=46 TSval=2091396725 TSecr=2650912516"
176,57:11.2,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=691 Win=83 Len=0 TSval=2650913704 TSecr=2091396725
177,57:11.2,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=645 Ack=1 Win=85 Len=46 TSval=3350827859 TSecr=2773703719"
178,57:11.2,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=691 Win=83 Len=0 TSval=2773704791 TSecr=3350827859
179,57:11.3,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=451 Ack=1 Win=85 Len=30 TSval=1776246284 TSecr=3277220418"
180,57:11.3,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=481 Win=83 Len=0 TSval=3277221485 TSecr=1776246284
181,57:11.4,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=645 Ack=1 Win=85 Len=46 TSval=1181318512 TSecr=2456355844"
182,57:11.4,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=691 Win=83 Len=0 TSval=2456356948 TSecr=1181318512
183,57:12.0,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=991 Ack=1 Win=85 Len=66 TSval=2220742127 TSecr=1777460874"
184,57:12.0,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1057 Win=83 Len=0 TSval=1777462076 TSecr=2220742127
185,57:12.3,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=691 Ack=1 Win=85 Len=46 TSval=2091397829 TSecr=2650913704"
186,57:12.3,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=737 Win=83 Len=0 TSval=2650914808 TSecr=2091397829
187,57:12.3,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=691 Ack=1 Win=85 Len=46 TSval=3350828954 TSecr=2773704791"
188,57:12.3,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=737 Win=83 Len=0 TSval=2773705886 TSecr=3350828954
189,57:12.3,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=481 Ack=1 Win=85 Len=30 TSval=1776247293 TSecr=3277221485"
190,57:12.3,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=511 Win=83 Len=0 TSval=3277222494 TSecr=1776247293
191,57:12.4,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=871 Ack=1 Win=85 Len=58 TSval=552516459 TSecr=2194154238"
192,57:12.4,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=929 Win=83 Len=0 TSval=2194155455 TSecr=552516459
193,57:12.4,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=691 Ack=1 Win=85 Len=46 TSval=1181319545 TSecr=2456356948"
194,57:12.4,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=737 Win=83 Len=0 TSval=2456357981 TSecr=1181319545
195,57:13.1,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1057 Ack=1 Win=85 Len=66 TSval=2220743148 TSecr=1777462076"
196,57:13.1,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1123 Win=83 Len=0 TSval=1777463097 TSecr=2220743148
197,57:13.3,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=737 Ack=1 Win=85 Len=46 TSval=2091398843 TSecr=2650914808"
198,57:13.3,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=783 Win=83 Len=0 TSval=2650915822 TSecr=2091398843
199,57:13.4,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=511 Ack=1 Win=85 Len=30 TSval=1776248373 TSecr=3277222494"
200,57:13.4,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=541 Win=83 Len=0 TSval=3277223575 TSecr=1776248373
201,57:13.5,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=737 Ack=1 Win=85 Len=46 TSval=3350830125 TSecr=2773705886"
202,57:13.5,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=783 Win=83 Len=0 TSval=2773707057 TSecr=3350830125
203,57:13.5,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=929 Ack=1 Win=85 Len=58 TSval=552517639 TSecr=2194155455"
204,57:13.5,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=987 Win=83 Len=0 TSval=2194156635 TSecr=552517639
205,57:13.6,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=737 Ack=1 Win=85 Len=46 TSval=1181320745 TSecr=2456357981"
206,57:13.6,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=783 Win=83 Len=0 TSval=2456359181 TSecr=1181320745
207,57:14.2,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1123 Ack=1 Win=85 Len=66 TSval=2220744240 TSecr=1777463097"
208,57:14.2,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1189 Win=83 Len=0 TSval=1777464189 TSecr=2220744240
209,57:14.4,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=541 Ack=1 Win=85 Len=30 TSval=1776249382 TSecr=3277223575"
210,57:14.4,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=571 Win=83 Len=0 TSval=3277224583 TSecr=1776249382
211,57:14.5,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=783 Ack=1 Win=85 Len=46 TSval=2091400033 TSecr=2650915822"
212,57:14.5,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=829 Win=83 Len=0 TSval=2650917012 TSecr=2091400033
213,57:14.7,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=987 Ack=1 Win=85 Len=58 TSval=552518822 TSecr=2194156635"
214,57:14.7,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=1045 Win=83 Len=0 TSval=2194157818 TSecr=552518822
215,57:14.7,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=783 Ack=1 Win=85 Len=46 TSval=3350831365 TSecr=2773707057"
216,57:14.7,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=829 Win=83 Len=0 TSval=2773708297 TSecr=3350831365
217,57:14.7,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=783 Ack=1 Win=85 Len=46 TSval=1181321838 TSecr=2456359181"
218,57:14.7,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=829 Win=83 Len=0 TSval=2456360274 TSecr=1181321838
219,57:15.4,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1189 Ack=1 Win=85 Len=66 TSval=2220745478 TSecr=1777464189"
220,57:15.4,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1255 Win=83 Len=0 TSval=1777465427 TSecr=2220745478
221,57:15.4,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=571 Ack=1 Win=85 Len=30 TSval=1776250391 TSecr=3277224583"
222,57:15.4,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=601 Win=83 Len=0 TSval=3277225592 TSecr=1776250391
223,57:15.7,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=829 Ack=1 Win=85 Len=46 TSval=2091401233 TSecr=2650917012"
224,57:15.7,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=875 Win=83 Len=0 TSval=2650918212 TSecr=2091401233
225,57:15.7,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=1045 Ack=1 Win=85 Len=58 TSval=552519838 TSecr=2194157818"
226,57:15.7,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=1103 Win=83 Len=0 TSval=2194158834 TSecr=552519838
227,57:15.8,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=829 Ack=1 Win=85 Len=46 TSval=3350832395 TSecr=2773708297"
228,57:15.8,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=875 Win=83 Len=0 TSval=2773709327 TSecr=3350832395
229,57:15.9,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=829 Ack=1 Win=85 Len=46 TSval=1181323024 TSecr=2456360274"
230,57:15.9,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=875 Win=83 Len=0 TSval=2456361460 TSecr=1181323024
231,57:16.5,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=601 Ack=1 Win=85 Len=30 TSval=1776251401 TSecr=3277225592"
232,57:16.5,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=631 Win=83 Len=0 TSval=3277226602 TSecr=1776251401
233,57:16.5,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1255 Ack=1 Win=85 Len=66 TSval=2220746569 TSecr=1777465427"
234,57:16.5,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1321 Win=83 Len=0 TSval=1777466518 TSecr=2220746569
235,57:16.8,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=875 Ack=1 Win=85 Len=46 TSval=2091402394 TSecr=2650918212"
236,57:16.8,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=921 Win=83 Len=0 TSval=2650919373 TSecr=2091402394
237,57:16.8,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=1103 Ack=1 Win=85 Len=58 TSval=552520929 TSecr=2194158834"
238,57:16.8,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=1161 Win=83 Len=0 TSval=2194159925 TSecr=552520929
239,57:16.8,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=875 Ack=1 Win=85 Len=46 TSval=3350833464 TSecr=2773709327"
240,57:16.8,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=921 Win=83 Len=0 TSval=2773710396 TSecr=3350833464
241,57:17.1,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=875 Ack=1 Win=85 Len=46 TSval=1181324211 TSecr=2456361460"
242,57:17.1,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=921 Win=83 Len=0 TSval=2456362647 TSecr=1181324211
243,57:17.5,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=631 Ack=1 Win=85 Len=30 TSval=1776252420 TSecr=3277226602"
244,57:17.5,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=661 Win=83 Len=0 TSval=3277227621 TSecr=1776252420
245,57:17.5,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1321 Ack=1 Win=85 Len=66 TSval=2220747621 TSecr=1777466518"
246,57:17.5,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1387 Win=83 Len=0 TSval=1777467570 TSecr=2220747621
247,57:17.6,00:00:00_00:00:0b,00:00:00_00:00:01,ARP,2,42,Who has 100.6.0.11? Tell 100.6.0.22
248,57:17.6,00:00:00_00:00:01,00:00:00_00:00:0b,ARP,2,42,100.6.0.11 is at 00:00:00:00:00:01
249,57:17.9,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=1161 Ack=1 Win=85 Len=58 TSval=552521955 TSecr=2194159925"
250,57:17.9,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=1219 Win=83 Len=0 TSval=2194160951 TSecr=552521955
251,57:17.9,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=921 Ack=1 Win=85 Len=46 TSval=2091403440 TSecr=2650919373"
252,57:17.9,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=967 Win=83 Len=0 TSval=2650920419 TSecr=2091403440
253,57:17.9,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=921 Ack=1 Win=85 Len=46 TSval=3350834555 TSecr=2773710396"
254,57:17.9,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=967 Win=83 Len=0 TSval=2773711487 TSecr=3350834555
255,57:18.1,00:00:00_00:00:0b,00:00:00_00:00:03,ARP,2,42,Who has 100.6.0.13? Tell 100.6.0.22
256,57:18.1,00:00:00_00:00:03,00:00:00_00:00:0b,ARP,2,42,100.6.0.13 is at 00:00:00:00:00:03
257,57:18.1,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=921 Ack=1 Win=85 Len=46 TSval=1181325231 TSecr=2456362647"
258,57:18.1,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=967 Win=83 Len=0 TSval=2456363667 TSecr=1181325231
259,57:18.5,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=661 Ack=1 Win=85 Len=30 TSval=1776253430 TSecr=3277227621"
260,57:18.5,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=691 Win=83 Len=0 TSval=3277228631 TSecr=1776253430
261,57:18.6,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1387 Ack=1 Win=85 Len=66 TSval=2220748732 TSecr=1777467570"
262,57:18.6,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1453 Win=83 Len=0 TSval=1777468681 TSecr=2220748732
263,57:18.9,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=1219 Ack=1 Win=85 Len=58 TSval=552522982 TSecr=2194160951"
264,57:18.9,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=1277 Win=83 Len=0 TSval=2194161978 TSecr=552522982
265,57:19.0,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=967 Ack=1 Win=85 Len=46 TSval=2091404553 TSecr=2650920419"
266,57:19.0,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=1013 Win=83 Len=0 TSval=2650921532 TSecr=2091404553
267,57:19.0,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=967 Ack=1 Win=85 Len=46 TSval=3350835669 TSecr=2773711487"
268,57:19.0,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=1013 Win=83 Len=0 TSval=2773712601 TSecr=3350835669
269,57:19.2,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=967 Ack=1 Win=85 Len=46 TSval=1181326294 TSecr=2456363667"
270,57:19.2,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=1013 Win=83 Len=0 TSval=2456364730 TSecr=1181326294
271,57:19.6,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=691 Ack=1 Win=85 Len=30 TSval=1776254504 TSecr=3277228631"
272,57:19.6,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=721 Win=83 Len=0 TSval=3277229705 TSecr=1776254504
273,57:19.6,00:00:00_00:00:0b,00:00:00_00:00:02,ARP,2,42,Who has 100.6.0.12? Tell 100.6.0.22
274,57:19.6,00:00:00_00:00:0b,00:00:00_00:00:05,ARP,2,42,Who has 100.6.0.15? Tell 100.6.0.22
275,57:19.6,00:00:00_00:00:02,00:00:00_00:00:0b,ARP,2,42,100.6.0.12 is at 00:00:00:00:00:02
276,57:19.6,00:00:00_00:00:05,00:00:00_00:00:0b,ARP,2,42,100.6.0.15 is at 00:00:00:00:00:05
277,57:19.9,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1453 Ack=1 Win=85 Len=66 TSval=2220749934 TSecr=1777468681"
278,57:19.9,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1519 Win=83 Len=0 TSval=1777469883 TSecr=2220749934
279,57:19.9,00:00:00_00:00:0b,00:00:00_00:00:04,ARP,2,42,Who has 100.6.0.14? Tell 100.6.0.22
280,57:19.9,00:00:00_00:00:0b,00:00:00_00:00:06,ARP,2,42,Who has 100.6.0.16? Tell 100.6.0.22
281,57:19.9,00:00:00_00:00:04,00:00:00_00:00:0b,ARP,2,42,100.6.0.14 is at 00:00:00:00:00:04
282,57:19.9,00:00:00_00:00:06,00:00:00_00:00:0b,ARP,2,42,100.6.0.16 is at 00:00:00:00:00:06
283,57:19.9,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=1277 Ack=1 Win=85 Len=58 TSval=552524031 TSecr=2194161978"
284,57:19.9,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=1335 Win=83 Len=0 TSval=2194163027 TSecr=552524031
285,57:20.0,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=1013 Ack=1 Win=85 Len=46 TSval=2091405592 TSecr=2650921532"
286,57:20.0,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=1059 Win=83 Len=0 TSval=2650922571 TSecr=2091405592
287,57:20.2,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=1013 Ack=1 Win=85 Len=46 TSval=3350836815 TSecr=2773712601"
288,57:20.2,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=1059 Win=83 Len=0 TSval=2773713747 TSecr=3350836815
289,57:20.2,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=1013 Ack=1 Win=85 Len=46 TSval=1181327327 TSecr=2456364730"
290,57:20.2,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=1059 Win=83 Len=0 TSval=2456365763 TSecr=1181327327
291,57:20.6,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=721 Ack=1 Win=85 Len=30 TSval=1776255580 TSecr=3277229705"
292,57:20.6,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=751 Win=83 Len=0 TSval=3277230781 TSecr=1776255580
293,57:21.1,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1519 Ack=1 Win=85 Len=66 TSval=2220751165 TSecr=1777469883"
294,57:21.1,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1585 Win=83 Len=0 TSval=1777471114 TSecr=2220751165
295,57:21.1,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=1335 Ack=1 Win=85 Len=58 TSval=552525230 TSecr=2194163027"
296,57:21.1,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=1393 Win=83 Len=0 TSval=2194164226 TSecr=552525230
297,57:21.2,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=1059 Ack=1 Win=85 Len=46 TSval=2091406751 TSecr=2650922571"
298,57:21.2,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=1105 Win=83 Len=0 TSval=2650923730 TSecr=2091406751
299,57:21.3,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=1059 Ack=1 Win=85 Len=46 TSval=1181328357 TSecr=2456365763"
300,57:21.3,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=1105 Win=83 Len=0 TSval=2456366793 TSecr=1181328357
301,57:21.3,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=1059 Ack=1 Win=85 Len=46 TSval=3350837960 TSecr=2773713747"
302,57:21.3,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=1105 Win=83 Len=0 TSval=2773714892 TSecr=3350837960
303,57:21.7,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=751 Ack=1 Win=85 Len=30 TSval=1776256688 TSecr=3277230781"
304,57:21.7,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=781 Win=83 Len=0 TSval=3277231889 TSecr=1776256688
305,57:22.1,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1585 Ack=1 Win=85 Len=66 TSval=2220752232 TSecr=1777471114"
306,57:22.1,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1651 Win=83 Len=0 TSval=1777472181 TSecr=2220752232
307,57:22.3,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=1105 Ack=1 Win=85 Len=46 TSval=2091407848 TSecr=2650923730"
308,57:22.3,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=1151 Win=83 Len=0 TSval=2650924827 TSecr=2091407848
309,57:22.3,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=1393 Ack=1 Win=85 Len=58 TSval=552526415 TSecr=2194164226"
310,57:22.3,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=1451 Win=83 Len=0 TSval=2194165411 TSecr=552526415
311,57:22.4,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=1105 Ack=1 Win=85 Len=46 TSval=1181329461 TSecr=2456366793"
312,57:22.4,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=1151 Win=83 Len=0 TSval=2456367897 TSecr=1181329461
313,57:22.4,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=1105 Ack=1 Win=85 Len=46 TSval=3350838997 TSecr=2773714892"
314,57:22.4,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=1151 Win=83 Len=0 TSval=2773715929 TSecr=3350838997
315,57:22.8,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=781 Ack=1 Win=85 Len=30 TSval=1776257771 TSecr=3277231889"
316,57:22.8,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=811 Win=83 Len=0 TSval=3277232972 TSecr=1776257771
317,57:23.2,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=1651 Ack=1 Win=85 Len=66 TSval=2220753321 TSecr=1777472181"
318,57:23.2,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=1717 Win=83 Len=0 TSval=1777473270 TSecr=2220753321
319,57:23.3,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=1151 Ack=1 Win=85 Len=46 TSval=2091408907 TSecr=2650924827"
320,57:23.3,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=1197 Win=83 Len=0 TSval=2650925886 TSecr=2091408907
